datetime,tweet_id,text,username,ticker_symbol,date,month,year,quarter
2021-07-20 15:00:37+00:00,1417499693911838730,"Get the tools and expertise you need to drive business value *today* on #TrailheadLIVE 🎉

Join @amyregmore and @carolinem98 at 9:00 am PT to learn how Success Plans and access to Salesforce experts can help your business find success with Salesforce: https://t.co/xQNAmkOIUH https://t.co/22oSuCNj3e",asksalesforce,crm,2021-07-20,7,2021,2021_q3
2021-07-20 14:30:10+00:00,1417492032562602005,"🛠Get the tools and expertise you need to drive business value TODAY. 

Join @amyregmore and @carolinem98 at 9:00 am PT on #TrailheadLIVE to learn how both Success Plans and access to Salesforce experts can help your business find success with Salesforce.

https://t.co/KZphisfLoi",trailhead,crm,2021-07-20,7,2021,2021_q3
2021-07-15 14:30:25+00:00,1415680154454478848,"Learn how to start driving Salesforce adoption at your company TODAY on #TrailheadLIVE 🎉

Join Paul Harrison and Areum Kim-Lee at 4:00 pm PT as they take you through how our enablement experts can empower your teams to be successful with Salesforce. 

https://t.co/ZOuPg4zCJS https://t.co/foQh3QQyv9",trailhead,crm,2021-07-15,7,2021,2021_q3
2021-07-14 15:30:08+00:00,1415332795354845185,"Reach your business goals... Faster ⚡️

Join @amyregmore and @carolinem98 on #TrailheadLIVE to learn how Trailhead Academy &amp; the Customer Success Group are teaming up to help customers find success with Salesforce.  

📆 July 20, 9:00 am PT
https://t.co/Xq9Z43FRAm https://t.co/CjfMhMwWWr",trailhead,crm,2021-07-14,7,2021,2021_q3
2021-07-14 14:02:10+00:00,1415310658200084483,"$CRM [15s. delayed]: Issued Press Release on July 14, 10:00:00: Total Expert Announces Salesforce Integration to Extend Marketing and Customer Engagement Specifically for Financial Institutions https://t.co/N5nkhY31lH",FlashAlert_me,crm,2021-07-14,7,2021,2021_q3
2021-07-14 12:16:43+00:00,1415284119207096321,"$CRM [15s. delayed]: Issued Press Release on July 14, 08:00:00: Salesforce Debuts Advertising Sales Management for Media Cloud to Automate Ad Sales and Improve Campaign Performance for Publishers https://t.co/XjQag1bstb",FlashAlert_me,crm,2021-07-14,7,2021,2021_q3
2021-07-13 17:37:34+00:00,1415002477188063238,"SalesforceDevs: RT @SalesforceArchs: Join @burki_db, @rakremi and @azlus from @Accenture as they talk about using #Salesforce DX and package-based ALM at scale on the Salesforce Platform. 

Tune in July 15 at 12:00 p.m. PT on #TrailheadLive. 📺
https://t.co/W2EHK0Jkpj",cloudsandbox,crm,2021-07-13,7,2021,2021_q3
2021-07-13 16:56:26+00:00,1414992126090256385,"Join @burki_db, @rakremi and @azlus from @Accenture as they talk about using #Salesforce DX and package-based ALM at scale on the Salesforce Platform. 

Tune in July 15 at 12:00 p.m. PT on #TrailheadLive. 📺
https://t.co/SBtJap5hZs",SalesforceArchs,crm,2021-07-13,7,2021,2021_q3
2021-07-12 17:33:06+00:00,1414638963344740366,"🦉Adopting new technology can be hard for employees but we can help!

Learn how Salesforce Enablement Services can enable &amp; empower your teams to be successful with Salesforce on #TrailheadLIVE

📆Join Paul Harrison and Areum Kim-Lee on July 15, 4:00 pm PT
https://t.co/ZTzXB21GEX https://t.co/KIijKBOE6L",trailhead,crm,2021-07-12,7,2021,2021_q3
2021-07-12 14:59:37+00:00,1414600338951348224,"Don't forget to come and join Adam Doti and Suzanne Veljanoski as they unpack the new Salesforce Designer Role and Certification. July 12th at 12:00 PM ET. 
https://t.co/gVhspSWAaP",MacMcConnachie,crm,2021-07-12,7,2021,2021_q3
2021-07-09 14:32:05+00:00,1413506248301940738,"🐺 Get more out of Salesforce!

Join @amyregmore and @carolinem98 on #TrailheadLIVE to learn how Success Plans and access to Salesforce experts can help you maximize your Salesforce investment. 

📆 July 20, 9:00 am PT
🖥️ Trailhead LIVE https://t.co/YD91K1Kt4G https://t.co/IG9vS1bGlK",trailhead,crm,2021-07-09,7,2021,2021_q3
2021-07-08 17:29:04+00:00,1413188399448694792,"👀 Looking to drive Salesforce adoption? 

Join Paul Harrison and Areum Kim-Lee on #TrailheadLIVE to learn how Salesforce Enablement Services can empower your teams to be successful with Salesforce. 

📆 July 15, 4:00 pm PT
🖥️ Trailhead LIVE https://t.co/QpDOgeA5ZD https://t.co/MubDVHec1s",trailhead,crm,2021-07-08,7,2021,2021_q3
2021-11-07 08:56:44+00:00,1457270785853300736,"@chevron_paul @Logo_Daedalus 13:00 ""Republicans are fantasizing about Civil War since the golde age of the Tea Party. They need to uphold the constitution by killing half the people in the country who don't rever it in the same way they do""

LMAO this level of psychological projection from the Chapotards 😬",Nazboleon,cvx,2021-11-07,11,2021,2021_q4
2021-11-07 02:00:18+00:00,1457165985798975488,"From our online store:
Frosted White Opal Matte Metallic Gold Wash Glass Chevron Dagger Czech Glass Beads: https://t.co/HpvhwPc9uX
In stock for only $8.00!
If you love this, please hit that share button! Your support means the world to us! ❤️ https://t.co/rnFdu2aLTm",AllegoryGallery,cvx,2021-11-07,11,2021,2021_q4
2021-11-05 16:00:39+00:00,1456652689614516228,"💰 Looking for a steal? Chevron Pattern Contrast Trim Sweater Dress is now selling at $26.00 💰
👉 Product by Bellaza by Candykays  👈
 Grab it ASAP https://t.co/EuMYmTvwix https://t.co/K1FZEkiaxy",tiffanytwists,cvx,2021-11-05,11,2021,2021_q4
2021-11-05 13:04:15+00:00,1456608299273519111,"@Stonebearlives Close to $4.00 a gallon for a named brand. Think Chevron, Shell, etc.",LiamMcBaen,cvx,2021-11-05,11,2021,2021_q4
2021-11-05 04:20:19+00:00,1456476446008885248,@KaylaChowShow Back in the 60's in Florida Chevron had a Hawaiian theme for a while. Girls in Bikinis' pumped your gas. All the dads got $1.00 in gas probably every day or twice a day if they could.,XXXL74,cvx,2021-11-05,11,2021,2021_q4
2021-11-03 18:55:42+00:00,1455971967958409220,"Mark your calendars! Chevron's 2019 Delo TRC Grand Champion, Matthew Machicek, will be featured on the next Classic Tractor Fever episode airing Saturday, Nov. 6, at 12:30 pm eastern time and again Monday, Nov. 8, at 1:00 am eastern. Don't miss it! #tractor #Restoration https://t.co/syMIMxQtUY",DeloTRC,cvx,2021-11-03,11,2021,2021_q4
2021-11-03 17:37:23+00:00,1455952260735717377,mfs go to chevron and mobil where gas is 4.70-4.90 and then complain about the price when arco is literally 4.00-4.30. stupid hurts i guess,fvckjake_,cvx,2021-11-03,11,2021,2021_q4
2021-11-03 15:03:57+00:00,1455913646656266241,"💰 Looking for a steal? Chevron Pattern Contrast Trim Sweater Dress is now selling at $26.00 💰
👉 Product by Bellaza by Candykays  👈
 Grab it ASAP https://t.co/6uPkmSMNBz https://t.co/YjUoO0p7gg",tiffanytwists,cvx,2021-11-03,11,2021,2021_q4
2021-11-01 18:22:58+00:00,1455238953192263689,"Chevron decided give us gas money 

Taking home an extra $1,000 this morning on $CVX

Opened this last Thursday at 2.00 and taking profits today at 2.85 for a +42%

Who says Mondays are bad? Let's keep it going!

$CVX $AMC $GME $TWTR $KPLT $AMD $AMZD $BA $BYND https://t.co/chpgkm8kDb",tradetipsio,cvx,2021-11-01,11,2021,2021_q4
2021-11-01 13:51:00+00:00,1455170512506732546,Chevron $CVX Price Target Raised to $115.00 at Wells Fargo &amp; Company https://t.co/ss8pIamAwT #stocks,AmericanBanking,cvx,2021-11-01,11,2021,2021_q4
2021-11-01 12:02:05+00:00,1455143104193966083,"🤯 You won’t believe this! Chevron Pattern Contrast Trim Sweater Dress selling at $26.00 🤯
by Bellaza by Candykays  ⏩ https://t.co/UUFlR7jtiu
🚀 Selling out fast so be quick! 🚀 https://t.co/2axaYWDraH",tiffanytwists,cvx,2021-11-01,11,2021,2021_q4
2021-10-30 23:03:17+00:00,1454584721032286215,"Check out this product 😍 White Chevron Waffle Top 😍 
by The Modern Luxe Boutique starting at $27.00. 
Shop now 👉👉 https://t.co/Bzb4kyVXMS https://t.co/tkkyTTk3cu",kileyduvall7096,cvx,2021-10-30,10,2021,2021_q4
2021-10-30 15:54:54+00:00,1454476915704619010,"and that is not a Chevron price, Chevron is probably 5.00 or more",tavatoo,cvx,2021-10-30,10,2021,2021_q4
2021-10-29 19:53:18+00:00,1454174523973160965,"The judge who sent the attorney to jail (on behalf of Chevron) had major investments IN CHEVRON. The US attorney wouldn’t prosecute so this judge appointed his OWN LAW FIRM. 
You can’t make this up.
PS Chevron owes Ecuador $18,000,000,000.00
#chevron #Chevron_StopSponsoringSAC https://t.co/CHDhpXEJs7",PowerTripReport,cvx,2021-10-29,10,2021,2021_q4
2021-10-29 14:57:00+00:00,1454099958437715984,📅 $CVX: Chevron earnings event starting soon (11:00 AM) https://t.co/3D2y0WxMo3,AieraAlerts,cvx,2021-10-29,10,2021,2021_q4
2021-10-29 14:31:16+00:00,1454093480133730307,"@OneTimeinSoCal I was thinking yesterday when I filled my F-150. I used chevron with my points got a dollar off a gallon, then realized how pathetic I was to be excited to pay $3.00 a gallon! Lol, lucky to drive and be working I figure!",marcoleptic13,cvx,2021-10-29,10,2021,2021_q4
2021-10-29 11:29:11+00:00,1454047657526190083,"$CVX
🇺🇸
Chevron

Say what you will about them, &lt;3 the slides w/ commentary below..

Release
https://t.co/4LBMGf895F

Presentation
https://t.co/R0CQlIGlJL

Webcast 11:00 EDT
https://t.co/xVAEBK3M9r https://t.co/KXESyNvssI",john_bresnahan,cvx,2021-10-29,10,2021,2021_q4
2021-10-29 10:03:42+00:00,1454026148296511491,"$CVX [15s. delayed]: Issued Press Release on October 29, 06:00:00: Chevron Announces Third Quarter 2021 Results https://t.co/opEcRxXxuW",FlashAlert_me,cvx,2021-10-29,10,2021,2021_q4
2021-10-28 23:55:10+00:00,1453873002106531875,"@JLtweats @RepCasten @SeanCasten @Chevron @exxonmobil @APIenergy You don’t think Democrats are capable of this. They want to offer illegals $500,00.  Why stop there. Keep your head up their asses, you won’t know when you’re dead.",Kruzer60913071,cvx,2021-10-28,10,2021,2021_q4
2021-10-28 15:16:12+00:00,1453742401193906185,@Silke30551820 @RealLucyLawless @Chevron I'm thinking around 12:00.,Connie13995955,cvx,2021-10-28,10,2021,2021_q4
2021-10-28 01:40:52+00:00,1453537215305371650,"@stirednotshakn I'm  not walking..so just sayin...I'm paying..  live in NW FL PANHANDLE...had 1/2 tank of gas.. filled up at chevron...cost me 86.00
!!🤨 FCK BIDEN!! &amp; ALL THE SNOWFLAKES WHO VOTED FOR HIM!!💯💯",Finsfan75082410,cvx,2021-10-28,10,2021,2021_q4
2021-10-27 23:06:05+00:00,1453498262757969930,"Come on out for some awesome food and support our Partner in Education, TY'S STAND this weekend, 10/30 from 11:30-6:00 at the Chevron on Carl-Bethlehem! https://t.co/3KeylRedd2",ApalacheeHS,cvx,2021-10-27,10,2021,2021_q4
2021-10-27 21:00:58+00:00,1453466778378641409,"Network and socialize at the annual Student Social following the President's Welcome Reception. Meet us at @theMaltBarley  at 9:00 PM. 

Tickets and ID required for entrance. 
Address: 334 Westminster St, Providence, RI 02903 

Sponsored by @Chevron #SMCStudentSocial #SNAMEMC21 https://t.co/MBQ1yY8yhY",SNAME_HQ,cvx,2021-10-27,10,2021,2021_q4
2021-10-27 16:28:44+00:00,1453398266737946626,HELL NAH RAGGEDY.. NOW THE ONE ON EL CAMINO BETTER NOT BE THIS HIGH OR i'MA BE MAD I KNOW CHEVRON ON NORTHGATE IS AT $5.00 TODAY LMAO JUST NASTY https://t.co/MI5MClkjyC,brownsand_,cvx,2021-10-27,10,2021,2021_q4
2021-10-27 05:36:28+00:00,1453234119391973385,"#Chevron broke long-term resistance level 112.16

• Likely to rise to the resistance level 120.00

#WaveAnalysis

https://t.co/xcgLhakRxm",FxProGlobal,cvx,2021-10-27,10,2021,2021_q4
2021-10-26 19:38:19+00:00,1453083589122433024,"🔥🛑Press Conference 

Demand #Chevron Stop Targeting Activists

#Congress, International Groups Ask for Release of US #HumanRights Lawyer #StevenDonziger

Wed. (Tmrw)
11:00 am ET
Washington DC 
Congress  (House Triangle) https://t.co/Z2HvlADA2R",TrevorFitzgibb1,cvx,2021-10-26,10,2021,2021_q4
2021-10-26 19:28:07+00:00,1453081021390467082,"5 BEDR DUPLEX FULLY DETACHED WITH
BQ FOR SALE
N320,000,000.00
@ Chevron Drive
Luxury and Spacious 5bedroom fully Detached
Duplex with 2bed BQ sitting on 618sqm
Price N320m
Title:Cofo and Deed f Assignment
Location: NORTHERN FORESHORE ESTATE
CHEVRON DRIVE https://t.co/Id9P1KHLvA",Husseinakanni,cvx,2021-10-26,10,2021,2021_q4
2021-10-26 00:14:00+00:00,1452790580266692611,Silvie Gang will drive the 00 car next season for No Quarter Motorsport. They've signed Chevron as a sponsor.,BotDtss,cvx,2021-10-26,10,2021,2021_q4
2021-10-25 22:05:32+00:00,1452758251473416194,"White Arrow Mudcloth Pillow Cover, Black and White Boho Pillow Pillow Cover, Chevron Pillow, Bogolan Pillow, African Fabric Pillow #MudClothCover #MudClothPillow 
$38.00
➤ https://t.co/w7pZual0Jd https://t.co/m7ei31RFNi",HomeRightonline,cvx,2021-10-25,10,2021,2021_q4
2021-10-25 21:12:03+00:00,1452744792543166464,@CastellKim In LA it's over $5.00 at @Chevron,VonWolf9,cvx,2021-10-25,10,2021,2021_q4
2021-10-24 17:22:12+00:00,1452324559462469634,@Acyn @TrashPandaFTW bay area along the coast DOES NOT REPRESETN CA ITS 4.13 AND HIGH END 4.79 I LIVE NETX TO GAS STATION IN COUNTRY and it s chevron next to freeway very expensive but the regular gas stations are closest to 4.00 i still think thats high compared to 3 or 2.79 like it use to be,BubooChocky,cvx,2021-10-24,10,2021,2021_q4
2021-10-22 19:24:49+00:00,1451630642001858564,"@CharlesWriteNow A gun fight at Chevron Techron at 1:00 PM is wild, even for Oakland. Everybody was strapped!!!",swankness,cvx,2021-10-22,10,2021,2021_q4
2021-10-22 18:03:57+00:00,1451610292039917578,"Join Chevron: 2021 Great Minds in STEM Conference
Explore opportunities at the Career Fair 
Oct 21-22 7:00 am - 1:00 pm
https://t.co/YainB3DWim https://t.co/4QU4UJCPPC",cahsialliance,cvx,2021-10-22,10,2021,2021_q4
2021-10-22 03:16:35+00:00,1451386977127858183,Check out this listing I just added to my #Poshmark closet: White Chiffon Chevron Stripe Midi Dress 00 NWT. https://t.co/xXSST2IvUL #shopmycloset @poshmarkapp,thegetfitnurse,cvx,2021-10-22,10,2021,2021_q4
2021-10-21 22:59:39+00:00,1451322316747460613,"@brucewayne5687 Here in the San Francisco Bay Area it’s around $4.60, unless you go to Chevron or Shell that are higher by .30 to .40 cents as usual! I use Arco, which has always been cheaper! Anyone charging $7.00 is price gouging, and I’d report them in a hot second!",LouieLjc,cvx,2021-10-21,10,2021,2021_q4
2021-10-21 17:26:03+00:00,1451238364892450823,"@LOLOCGOP @TomScottCA @RepSteel Lmao on the word ""find."" If you didn't go waste gas to ""find"" gas for a little over 4.00 you would easily pay 5.00+ a gallon. And why didn't you post an article backing up your claim? Now head to Shell or Chevron and take pictures of the prices of the quality gas. CHEAP GAS=SMOG",tohellwithlibs,cvx,2021-10-21,10,2021,2021_q4
2021-10-20 23:28:01+00:00,1450967068761788421,"@marriedtocash_ that’s why places like chevron &amp; BP cost
$3.75-$5.00 because that’s the better grade of gas :( they knocking my mf head off in Atlanta right now. and i drive an SUV! 😭😭",braqhampton,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 20:26:17+00:00,1450921334460981249,@CBengard77 @NikkiHaley Not his fault and WTF kind of car are you driving. I live in San Francisco and paid $5.00 recently for Chevron premium. And it's not Biden's fault that we had a f*cking pandemic that TFG ignored just to impress people like you.,IVLoveForever,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 18:48:36+00:00,1450896749275463683,@ArtValley818_ $4.79 for 89 octane. Saw another chevron a few days later selling it for over $5.00 - don’t remember exact price.,feedferalcats,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 17:53:36+00:00,1450882910660161541,@ArtValley818_ $4.29.  But I've  seen two Chevron stations above $5.00.,FluffykinsT,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 14:37:17+00:00,1450833505013747714,@ArtValley818_ $4.39 per gallon here in northern California. Branded stations like Shell and Chevron are at $5.00 per gal,rotter_michael,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 07:45:12+00:00,1450729800000176133,@patriottakes @CarolRenza I live in San Francisco. We have the highest cost for gas than any city in the US.  I paid just under $5.00 for premium unleaded at Chevron two weeks ago. I don't drive much and it was my first purchase since January. Supply and demand. Blaming Biden for gas $? Stupidity,IVLoveForever,cvx,2021-10-20,10,2021,2021_q4
2021-10-20 04:40:30+00:00,1450683318102495233,"@o2bnobx About $ .50 range here.  Costco $4.10, Shell &amp; Arco $4.60ish, Chevron $4.80(!) ~ all for 87 regular. 

Driving about 25% more miles than last year at $1.00/Gallon more. No shortages evidently.",doug_hisey,cvx,2021-10-20,10,2021,2021_q4
2021-10-18 18:09:03+00:00,1450162024013520897,@wooknponub @POTUS 3.00.99 but that's because I only use Chevron,ZanderFromNola,cvx,2021-10-18,10,2021,2021_q4
2021-10-17 17:32:13+00:00,1449790363019923456,"Get To The Point #necklace $24.00  https://t.co/Yr1HTwF5Qt #handmade using #recycled #vintage dark brass, oval-link chain with frosted brown &amp; metallic gold glass tube beads #ecofriendly #unique #urban #chic chevron-style #gift https://t.co/UMC278aJb9",threepeats,cvx,2021-10-17,10,2021,2021_q4
2021-10-15 20:19:13+00:00,1449107615565422594,That Chevron on 6 Ave and 167th probably at $5.17 a gallon now that the rest of Miami gas stations hit $3.00+,LitKadoogan,cvx,2021-10-15,10,2021,2021_q4
2021-10-14 03:31:56+00:00,1448491737245126657,"@audfitz1 @Brick_Suit I just filled up at $3.97 a gallon. I also drive a hybrid and get 50 mph. You know in Europe, fuel is $9.00 a gallon. You also realize all pipelines are privately owned. The feds don't have any control over the fuel market. Go yell at BP, Shell, Chevron etc....",WilliamKBaker,cvx,2021-10-14,10,2021,2021_q4
2021-10-13 11:23:26+00:00,1448248006654971904,TALL Pencil Dress with Chevron Embellishment Oxblood Uk Uk 8 RRP £ 85.00 #eBay🇵🇭 https://t.co/MvWuHaxImq,SAPhilippines24,cvx,2021-10-13,10,2021,2021_q4
2021-10-11 18:24:38+00:00,1447629229521350661,Gas is more than $5.00 a gallon at this Chevron in PB Gardens. @cbs12 https://t.co/S2TO1lb6ZZ,PefleyAlCBS12,cvx,2021-10-11,10,2021,2021_q4
2021-10-11 16:01:07+00:00,1447593111211945984,"$CVX [15s. delayed]: Issued Press Release on October 11, 11:59:00: Chevron Announces Upsizing and Results of its Note Tender Offers https://t.co/eBb7L28Sv0",FlashAlert_me,cvx,2021-10-11,10,2021,2021_q4
2021-10-11 10:49:02+00:00,1447514573616128000,"$CVX [15s. delayed]: Issued Press Release on October 11, 06:45:00: Chevron Sets Net Zero Aspiration and New GHG Intensity Target https://t.co/oAb3pMJc9d",FlashAlert_me,cvx,2021-10-11,10,2021,2021_q4
2021-10-11 03:03:08+00:00,1447397327434657793,"Check out this product 😍 Chevron Myra Bag 😍 
by TRH apparel starting at $48.00. 
Shop now 👉👉 https://t.co/0SOiDeF8C9 https://t.co/cOu3JUewk9",karenforkin,cvx,2021-10-11,10,2021,2021_q4
2021-10-11 02:06:05+00:00,1447382969862164481,@KikiNoVax @Sandradees21 @SandyDePriest @GovRonDeSantis I'm in Southern California...unfortunately a blue state...rices are up here. My Flank steak I usually buy is up $5.00 ..Chevron has $4.95 gas. And get this...Newsom's daughter is not YET vaccinated...we find this out AFTER he made all these mandates. Imagine that!,NoserJack,cvx,2021-10-11,10,2021,2021_q4
2021-10-10 09:11:36+00:00,1447127665547231232,"I can officially say I pay $6.00 for gas at my local Chevron. Good ol California.

But inflation? Not a thing.",rauItrades,cvx,2021-10-10,10,2021,2021_q4
2021-10-09 01:22:40+00:00,1446647265670483971,@AlyR In Newport Beach Chevron fill my tank $131.00 on my BMW X5 😩⛽️,p_benally,cvx,2021-10-09,10,2021,2021_q4
2021-10-08 18:33:00+00:00,1446544170936459265,"@TPC_50 @RideTheSpiral28 @cushmanMLB Gas was cheaper in 2020, mostly because the demand was reduced. It was never $2.00 per gallon where that photo was taken- Sierra Mtn. Range, outside of Truckee or off of 50.  Not for nothing, but Chevron is always 30 cents higher per gallon than their competitors.",jwwalter1,cvx,2021-10-08,10,2021,2021_q4
2021-10-08 02:00:30+00:00,1446294399898447873,"From our online store:
Opaque Light Blue &amp; Black Silky / Gold Wash Glass Chevron Dagger Czech Glass Beads: https://t.co/3w0gtyu878
In stock for only $12.00!
If you love this, please hit that share button! Your support means the world to us! ❤️ https://t.co/rua7Gq4VZt",AllegoryGallery,cvx,2021-10-08,10,2021,2021_q4
2021-10-07 22:34:00+00:00,1446242431595208704,"Tap Into Giving returns to the Tap and Mallet!!

Thursday October 21 - 5:00 PM to 8:00 PM
https://t.co/DyrlF9ElSi

Who will the bartenders be? Bartender #3 is:

Gita Ramachandran (2x Returning CPGR Board favorite bartender)

joining - 

Diane Chevron 
Angie Walker https://t.co/PGwyjccHJY",CommPlaceGR,cvx,2021-10-07,10,2021,2021_q4
2021-10-07 14:55:07+00:00,1446126951794495493,Truist Boosts Chevron $CVX Price Target to $150.00 https://t.co/N8VUUXZfpE #stocks,AmericanBanking,cvx,2021-10-07,10,2021,2021_q4
2021-10-06 13:06:29+00:00,1445737223429574669,"$CVX [15s. delayed]: Issued Press Release on October 06, 09:00:00: Chevron Phillips Chemical announces executive leadership changes https://t.co/hk3YkKIicM",FlashAlert_me,cvx,2021-10-06,10,2021,2021_q4
2021-10-05 16:02:40+00:00,1445419173698547714,"Avoid the Common Pitfalls of Women Leaders
October 18, 2021 | 5:30-6:00 APM PT | Virtual
Register: https://t.co/wXX2FVuSAc

Chevron’s Charlotte Gerstner, who will share compelling data then facilitate a panel of coaches on their experience coaching women through these challenges. https://t.co/8LVvaX8lT8",LeadershipCalif,cvx,2021-10-05,10,2021,2021_q4
2021-10-03 12:33:09+00:00,1444641672630046724,"Also in the leading chase pack is Calvin Lehn. A native of Rosemount &amp; the 2018 Medtronic TC 10 Mile open division Champion, Lehn was a DIII All-American in cross country in 2015 for @StOlafMXCTF, and more recently ran 1:07:00 at the 2020 Chevron Houston Half Marathon. #tc10mile",tcmarathon,cvx,2021-10-03,10,2021,2021_q4
2021-10-01 22:17:41+00:00,1444063998224252932,"Looking forward to joining the virtual panel discussion on 30 years of U.S.-Kazakhstan relations featuring distinguished speakers from 🇰🇿Ministry of National Economy, @USChamber @Chevron @ITICWashington @AIFC_KZ. 
🗓️ October 6
⌚10:00 am ET 
Register here: https://t.co/FyuwlRw03n https://t.co/sxbSUAZm7S",KZAmbUS,cvx,2021-10-01,10,2021,2021_q4
2021-10-01 18:01:53+00:00,1443999624906346525,"Avoid the Common Pitfalls of Women Leaders
October 18, 2021 | 5:30-6:00 APM PT | Virtual
Register: https://t.co/wXX2FVuSAc

Chevron’s Charlotte Gerstner, who will share compelling data then facilitate a panel of coaches on their experience coaching women through these challenges. https://t.co/wGU3R5GzAp",LeadershipCalif,cvx,2021-10-01,10,2021,2021_q4
2021-09-30 16:03:40+00:00,1443607485181530113,"$CVX [15s. delayed]: Issued Press Release on September 30, 12:00:00: Advisory: Chevron Corporation’s 3Q 2021 Earnings Conference Call and Webcast https://t.co/9JJqhkMyOS",FlashAlert_me,cvx,2021-09-30,9,2021,2021_q3
2021-09-30 15:05:35+00:00,1443592870947180546,"$CVX [15s. delayed]: Issued Press Release on September 30, 11:00:00: Chevron Announces Leadership Changes https://t.co/PjLVAvywqj",FlashAlert_me,cvx,2021-09-30,9,2021,2021_q3
2021-09-29 18:23:39+00:00,1443280328370507776,"@DanPriceSeattle In 2012 when I worked at Chevron, minimum wage was $8.00 I was making $8.25, minimum wage now is $13 and Chevron is offering $17.50 + $18.00 and they can't find workers. 🤷‍♀️",LaSisteriniti,cvx,2021-09-29,9,2021,2021_q3
2021-09-29 18:00:44+00:00,1443274560456044553,"** FROM THE NUFORC ARCHIVE **  
Essex,MA 
08/13/2017 19:30:00 
Chevron appears north of Boston. #ufotwitter  
https://t.co/NqiuEyrm6g https://t.co/grDRyM8Ylb",UFO_Report_Bot,cvx,2021-09-29,9,2021,2021_q3
2021-09-29 17:01:09+00:00,1443259565831770112,"Check out this product 😍 White Chevron Waffle Top 😍 
by The Modern Luxe Boutique starting at $27.00. 
Shop now 👉👉 https://t.co/gGmtDAnJWa https://t.co/zDa6W5Gg5Z",kileyduvall7096,cvx,2021-09-29,9,2021,2021_q3
2021-09-29 05:33:25+00:00,1443086492750868480,"#Sustainability🌏 #Media 🗞️ #BanPlasticNow🛢️ #SWD🕸️ #Green2Stay🌱 The story of plastic (Full Documentary #Discovery  Thankyou (Under 124:00 Min Video)  Watching This Now ,*Live ,Join Me #Exxon #Chevron #Conoco #Phillips #Shell #DowDupont  # #Climate🎯💚 https://t.co/R39QYVaUq1 https://t.co/wbhewskJoe",Green2StayEco,cvx,2021-09-29,9,2021,2021_q3
2021-09-28 02:38:23+00:00,1442680053301583873,"""At around 9:00 a.m. on Saturday, when the military started firing heavy weapons, our houses were all shaken. Afterwards, the whole village fled.We took some clothes, rice, oil and salt and fled by boat.""
https://t.co/TaHHw6r60y
#WhatsHappeninglnMyanmar #Chevron_StopSponsoringSAC",KhinSabalMyint2,cvx,2021-09-28,9,2021,2021_q3
2021-09-27 14:55:57+00:00,1442503283340349440,"@ksorbs Kevin,, what’s that Chevron stations gas gone up to? The one that was at 5.00 first of the year.. there’s another one by the Beverly Center.. curious if it’s up to high 6 or 7 per gallon",2_drac,cvx,2021-09-27,9,2021,2021_q3
2021-09-27 14:39:52+00:00,1442499233001656321,"🚨Critical Missing Person Alert🚨

DESCRIPTION:
Katrina Windsor
24-year-old B/F
HGT: 5’4” WGT: 260lbs
 
LOCATION LAST SEEN:
Chevron Gas Station at
2161 Bessemer Rd around 10:00 PM on Wednesday, September 15, 2021. https://t.co/lVqS5wybkM",BhamPolice,cvx,2021-09-27,9,2021,2021_q3
2021-09-26 05:25:24+00:00,1441997310536323072,"From 5:00 this morning, not only the #Internet but also the #telephone_line was cut off by military council in #Cawlin , #WunTho and #Pinlalbu Townships. 

@TotalEnergies @Chevron
#InternetShutDown
#WhatsHappeningInMyanmar 
#Sep26Coup
#FreezePaymentsToJunta 
#UN_RecognizeNUG https://t.co/kMpQIPgWEY",Mnla98479375,cvx,2021-09-26,9,2021,2021_q3
2021-09-24 04:53:25+00:00,1441264487000985603,TALL Pencil Dress with Chevron Embellishment Oxblood Uk Uk 8 RRP £ 85.00 #eBay https://t.co/MvWuHaPjdY,SAPhilippines24,cvx,2021-09-24,9,2021,2021_q3
2021-09-22 18:31:25+00:00,1440745565524926470,"Exxon, Chevron not disclosing payments to some governments -transparency group - Reuters https://t.co/vU1JPTI3h1 by @ReutersTech 2021-09-22 18:17:00",FintechBot,cvx,2021-09-22,9,2021,2021_q3
2021-09-22 02:00:19+00:00,1440496146145689604,"From our online store:
Frosted Honey Back Glow with Metallic Gold Wash Glass Chevron Dagger Czech Glass Beads: https://t.co/kS64aLNwFH
In stock for only $9.00!
If you love this, please hit that share button! Your support means the world to us! ❤️ https://t.co/EsjtNMs2rQ",AllegoryGallery,cvx,2021-09-22,9,2021,2021_q3
2021-09-21 14:01:02+00:00,1440315135415885835,"** FROM THE NUFORC ARCHIVE **  
Montreal (Canada),QC 
06/18/2014 19:00:00 
I saw a chevron shape UFO and few seconds after I saw a group of 7 and 5 round shape object following the main base UFO this is 120 tim #ufotwitter  
https://t.co/24MgJG9nA0 https://t.co/fwqso46RhK",UFO_Report_Bot,cvx,2021-09-21,9,2021,2021_q3
